date,transfers_in,ward_occupancy_start_of_day,ed_census_prior_evening,day_of_week,month,is_holiday,avg_ed_wait_time_hrs
2019-10-22,1.0,0.643,50.0,Tuesday,10,False,2.7
2019-10-23,1.0,0.714,76.0,Wednesday,10,False,3.8
2019-10-24,0.0,0.571,73.0,Thursday,10,False,2.3
2019-10-25,0.0,0.5,66.0,Friday,10,False,4.3
2019-10-26,2.0,0.5,78.0,Saturday,10,False,4.9
2019-10-27,5.0,0.75,111.0,Sunday,10,False,3.3
2019-10-28,2.0,0.786,74.0,Monday,10,False,4.2
2019-10-29,2.0,0.75,67.0,Tuesday,10,False,5.2
2019-10-30,4.0,0.929,104.0,Wednesday,10,False,3.9
2019-10-31,0.0,0.821,36.0,Thursday,10,False,3.0
2019-11-01,1.0,0.857,123.0,Friday,11,False,4.9
2019-11-02,1.0,0.893,97.0,Saturday,11,False,4.9
2019-11-03,0.0,0.75,79.0,Sunday,11,False,4.5
2019-11-04,0.0,0.643,98.0,Monday,11,False,5.2
2019-11-05,2.0,0.607,97.0,Tuesday,11,False,5.1
2019-11-06,0.0,0.643,62.0,Wednesday,11,False,2.5
2019-11-07,3.0,0.714,122.0,Thursday,11,False,8.0
2019-11-08,4.0,0.786,122.0,Friday,11,False,6.4
2019-11-09,1.0,0.714,99.0,Saturday,11,False,5.4
2019-11-10,3.0,0.714,111.0,Sunday,11,False,5.2
2019-11-11,5.0,0.893,115.0,Monday,11,False,4.7
2019-11-12,1.0,1.036,84.0,Tuesday,11,False,4.0
2019-11-13,1.0,0.964,88.0,Wednesday,11,False,2.9
2019-11-14,2.0,1.0,95.0,Thursday,11,False,7.0
2019-11-15,2.0,1.071,103.0,Friday,11,False,2.6
2019-11-16,2.0,1.0,92.0,Saturday,11,False,3.0
2019-11-17,0.0,0.964,92.0,Sunday,11,False,3.2
2019-11-18,2.0,1.0,104.0,Monday,11,False,1.0
2019-11-19,0.0,0.893,78.0,Tuesday,11,False,3.0
2019-11-20,3.0,0.75,120.0,Wednesday,11,False,4.8
2019-11-21,0.0,0.75,,Thursday,11,False,1.8
2019-11-22,,0.857,109.0,Friday,11,False,5.9
2019-11-23,2.0,0.679,92.0,Saturday,11,False,3.5
2019-11-24,3.0,0.75,112.0,Sunday,11,False,4.2
2019-11-25,1.0,0.821,69.0,Monday,11,False,1.8
2019-11-26,2.0,0.929,117.0,Tuesday,11,False,7.0
2019-11-27,3.0,0.964,101.0,Wednesday,11,False,4.3
2019-11-28,0.0,0.929,81.0,Thursday,11,False,2.1
2019-11-29,1.0,0.857,68.0,Friday,11,False,0.4
2019-11-30,3.0,0.964,105.0,Saturday,11,False,7.1
2019-12-01,0.0,0.964,87.0,Sunday,12,False,3.2
2019-12-02,1.0,0.893,88.0,Monday,12,False,4.7
2019-12-03,2.0,0.857,103.0,Tuesday,12,False,4.2
2019-12-04,1.0,0.857,113.0,Wednesday,12,False,8.2
2019-12-05,2.0,1.0,90.0,Thursday,12,False,5.3
2019-12-06,2.0,0.929,99.0,Friday,12,False,3.9
2019-12-07,2.0,0.893,98.0,Saturday,12,False,4.5
2019-12-08,1.0,0.786,66.0,Sunday,12,False,0.9
2019-12-09,0.0,0.75,73.0,Monday,12,False,1.7
2019-12-10,4.0,0.714,126.0,Tuesday,12,False,3.8
2019-12-11,4.0,0.821,117.0,Wednesday,12,False,5.0
2019-12-12,2.0,0.857,96.0,Thursday,12,False,3.9
2019-12-13,1.0,0.821,92.0,Friday,12,False,6.1
2019-12-14,2.0,1.0,87.0,Saturday,12,False,3.0
2019-12-15,3.0,1.036,115.0,Sunday,12,False,3.8
2019-12-16,1.0,0.929,90.0,Monday,12,False,4.9
2019-12-17,2.0,0.786,111.0,Tuesday,12,False,4.9
2019-12-18,1.0,0.786,82.0,Wednesday,12,False,4.3
2019-12-19,0.0,0.821,57.0,Thursday,12,False,0.5
2019-12-20,2.0,0.857,115.0,Friday,12,False,2.9
2019-12-21,2.0,0.857,95.0,Saturday,12,False,4.1
2019-12-22,1.0,0.821,101.0,Sunday,12,False,4.6
2019-12-23,4.0,0.964,121.0,Monday,12,False,3.9
2019-12-24,1.0,0.929,78.0,Tuesday,12,False,2.3
2019-12-25,3.0,1.036,115.0,Wednesday,12,True,5.2
2019-12-26,2.0,1.071,107.0,Thursday,12,True,1.7
2019-12-27,2.0,1.143,93.0,Friday,12,False,5.3
2019-12-28,,0.964,95.0,Saturday,12,False,3.8
2019-12-29,0.0,0.857,74.0,Sunday,12,False,3.3
2019-12-30,2.0,0.929,124.0,Monday,12,False,4.1
2019-12-31,1.0,0.893,76.0,Tuesday,12,False,3.8
2020-01-01,0.0,0.679,72.0,Wednesday,1,True,3.0
2020-01-02,1.0,0.643,106.0,Thursday,1,False,4.2
2020-01-03,1.0,0.714,86.0,Friday,1,False,5.4
2020-01-04,0.0,0.643,114.0,Saturday,1,False,4.1
2020-01-05,0.0,0.536,79.0,Sunday,1,False,3.7
2020-01-06,1.0,0.536,94.0,Monday,1,False,0.7
2020-01-07,1.0,0.5,96.0,Tuesday,1,False,4.2
2020-01-08,1.0,0.464,72.0,Wednesday,1,False,3.5
2020-01-09,2.0,0.536,98.0,Thursday,1,False,4.3
2020-01-10,0.0,0.429,91.0,Friday,1,False,2.1
2020-01-11,1.0,0.464,91.0,Saturday,1,False,1.5
2020-01-12,2.0,0.536,104.0,Sunday,1,False,1.9
2020-01-13,0.0,0.357,96.0,Monday,1,False,4.5
2020-01-14,1.0,0.429,64.0,Tuesday,1,False,2.2
2020-01-15,1.0,0.5,83.0,Wednesday,1,False,2.5
2020-01-16,1.0,0.571,,Thursday,1,False,1.5
2020-01-17,1.0,0.643,63.0,Friday,1,False,3.1
2020-01-18,0.0,0.536,83.0,Saturday,1,False,2.8
2020-01-19,3.0,0.571,119.0,Sunday,1,False,4.7
2020-01-20,1.0,0.571,83.0,Monday,1,False,2.6
2020-01-21,1.0,0.607,96.0,Tuesday,1,False,3.8
2020-01-22,1.0,0.571,103.0,Wednesday,1,False,4.7
2020-01-23,0.0,0.536,89.0,Thursday,1,False,4.0
2020-01-24,2.0,0.679,112.0,Friday,1,False,3.7
2020-01-25,1.0,0.786,78.0,Saturday,1,False,2.5
2020-01-26,4.0,0.893,106.0,Sunday,1,False,4.5
2020-01-27,0.0,0.893,84.0,Monday,1,False,2.4
2020-01-28,,1.0,69.0,Tuesday,1,False,3.1
2020-01-29,3.0,1.0,105.0,Wednesday,1,False,4.0
2020-01-30,0.0,1.0,67.0,Thursday,1,False,2.7
2020-01-31,0.0,0.857,80.0,Friday,1,False,4.6
2020-02-01,0.0,0.75,48.0,Saturday,2,False,1.3
2020-02-02,1.0,0.714,78.0,Sunday,2,False,5.3
2020-02-03,0.0,0.607,92.0,Monday,2,False,5.9
2020-02-04,1.0,0.607,77.0,Tuesday,2,False,1.0
2020-02-05,3.0,0.679,116.0,Wednesday,2,False,4.3
2020-02-06,2.0,0.679,101.0,Thursday,2,False,2.3
2020-02-07,1.0,0.607,,Friday,2,False,
2020-02-08,4.0,0.643,118.0,Saturday,2,False,5.6
2020-02-09,2.0,0.607,120.0,Sunday,2,False,3.5
2020-02-10,,0.571,109.0,Monday,2,False,6.8
2020-02-11,0.0,0.536,,Tuesday,2,False,3.3
2020-02-12,6.0,0.679,141.0,Wednesday,2,False,6.0
2020-02-13,0.0,0.75,72.0,Thursday,2,False,2.6
2020-02-14,2.0,0.714,107.0,Friday,2,False,4.7
2020-02-15,2.0,0.643,95.0,Saturday,2,False,4.1
2020-02-16,0.0,0.607,57.0,Sunday,2,False,1.0
2020-02-17,1.0,0.679,62.0,Monday,2,False,4.0
2020-02-18,0.0,0.679,73.0,Tuesday,2,False,2.6
2020-02-19,,0.643,86.0,Wednesday,2,False,4.6
2020-02-20,0.0,0.571,65.0,Thursday,2,False,0.5
2020-02-21,2.0,0.571,106.0,Friday,2,False,5.3
2020-02-22,4.0,0.643,127.0,Saturday,2,False,6.5
2020-02-23,1.0,0.536,112.0,Sunday,2,False,3.9
2020-02-24,0.0,0.536,88.0,Monday,2,False,5.0
2020-02-25,,0.643,97.0,Tuesday,2,False,
2020-02-26,1.0,0.643,85.0,Wednesday,2,False,3.4
2020-02-27,0.0,0.5,81.0,Thursday,2,False,3.0
2020-02-28,2.0,0.5,104.0,Friday,2,False,4.9
2020-02-29,1.0,0.571,76.0,Saturday,2,False,5.8
2020-03-01,1.0,0.643,94.0,Sunday,3,False,3.6
2020-03-02,1.0,0.679,100.0,Monday,3,False,4.6
2020-03-03,3.0,0.714,102.0,Tuesday,3,False,4.9
2020-03-04,1.0,0.786,92.0,Wednesday,3,False,3.9
2020-03-05,1.0,0.786,84.0,Thursday,3,False,
2020-03-06,1.0,0.75,96.0,Friday,3,False,6.5
2020-03-07,1.0,0.786,68.0,Saturday,3,False,1.3
2020-03-08,1.0,0.786,105.0,Sunday,3,False,5.6
2020-03-09,0.0,0.679,96.0,Monday,3,False,4.9
2020-03-10,3.0,0.786,78.0,Tuesday,3,False,4.8
2020-03-11,0.0,0.607,73.0,Wednesday,3,False,1.3
2020-03-12,3.0,0.714,104.0,Thursday,3,False,
2020-03-13,4.0,0.786,127.0,Friday,3,False,6.6
2020-03-14,2.0,0.786,105.0,Saturday,3,False,5.5
2020-03-15,1.0,0.75,70.0,Sunday,3,False,2.0
2020-03-16,2.0,0.75,110.0,Monday,3,False,4.7
2020-03-17,1.0,0.679,89.0,Tuesday,3,False,2.8
2020-03-18,2.0,0.75,108.0,Wednesday,3,False,4.4
2020-03-19,0.0,0.857,82.0,Thursday,3,False,4.2
2020-03-20,1.0,0.821,113.0,Friday,3,False,4.3
2020-03-21,0.0,0.75,91.0,Saturday,3,False,3.0
2020-03-22,2.0,0.714,81.0,Sunday,3,False,5.0
2020-03-23,3.0,0.607,97.0,Monday,3,False,3.2
2020-03-24,2.0,0.607,113.0,Tuesday,3,False,4.1
2020-03-25,2.0,0.679,125.0,Wednesday,3,False,3.3
2020-03-26,3.0,0.75,114.0,Thursday,3,False,4.6
2020-03-27,3.0,0.75,113.0,Friday,3,False,2.7
2020-03-28,2.0,0.786,80.0,Saturday,3,False,4.0
2020-03-29,1.0,0.75,90.0,Sunday,3,False,2.4
2020-03-30,0.0,0.714,83.0,Monday,3,False,2.6
2020-03-31,5.0,0.821,141.0,Tuesday,3,False,6.7
2020-04-01,2.0,0.893,89.0,Wednesday,4,False,3.3
2020-04-02,0.0,0.821,68.0,Thursday,4,False,3.6
2020-04-03,2.0,0.821,75.0,Friday,4,False,0.4
2020-04-04,2.0,0.821,60.0,Saturday,4,False,2.6
2020-04-05,,0.821,49.0,Sunday,4,False,1.4
2020-04-06,1.0,0.786,81.0,Monday,4,False,1.4
2020-04-07,3.0,0.821,91.0,Tuesday,4,False,
2020-04-08,1.0,0.857,68.0,Wednesday,4,False,1.4
2020-04-09,0.0,0.821,51.0,Thursday,4,False,2.0
2020-04-10,1.0,0.821,,Friday,4,True,3.6
2020-04-11,1.0,0.821,57.0,Saturday,4,False,1.4
2020-04-12,2.0,0.821,72.0,Sunday,4,True,2.2
2020-04-13,2.0,0.821,87.0,Monday,4,True,5.6
2020-04-14,3.0,0.75,104.0,Tuesday,4,False,5.4
2020-04-15,1.0,0.821,59.0,Wednesday,4,False,1.5
2020-04-16,1.0,0.75,55.0,Thursday,4,False,3.5
2020-04-17,1.0,,50.0,Friday,4,False,1.7
2020-04-18,2.0,0.857,67.0,Saturday,4,False,
2020-04-19,0.0,0.821,56.0,Sunday,4,False,1.6
2020-04-20,1.0,0.679,70.0,Monday,4,False,6.5
2020-04-21,0.0,0.607,40.0,Tuesday,4,False,2.4
2020-04-22,2.0,0.714,86.0,Wednesday,4,False,0.4
2020-04-23,1.0,0.75,68.0,Thursday,4,False,2.3
2020-04-24,1.0,0.821,77.0,Friday,4,False,3.8
2020-04-25,0.0,0.714,47.0,Saturday,4,False,0.9
2020-04-26,0.0,0.643,67.0,Sunday,4,False,3.1
2020-04-27,1.0,0.571,73.0,Monday,4,True,2.4
2020-04-28,3.0,0.679,97.0,Tuesday,4,False,5.4
2020-04-29,0.0,0.75,43.0,Wednesday,4,False,4.3
2020-04-30,2.0,0.786,94.0,Thursday,4,False,2.5
2020-05-01,1.0,0.643,58.0,Friday,5,False,0.4
2020-05-02,4.0,0.786,77.0,Saturday,5,False,5.9
2020-05-03,2.0,0.75,93.0,Sunday,5,False,4.8
2020-05-04,0.0,0.714,55.0,Monday,5,False,2.4
2020-05-05,3.0,0.786,82.0,Tuesday,5,True,2.9
2020-05-06,1.0,0.643,60.0,Wednesday,5,False,3.9
2020-05-07,2.0,0.75,80.0,Thursday,5,False,3.0
2020-05-08,1.0,0.786,53.0,Friday,5,False,2.7
2020-05-09,1.0,0.893,57.0,Saturday,5,False,3.2
2020-05-10,0.0,0.893,67.0,Sunday,5,False,3.0
2020-05-11,1.0,0.929,83.0,Monday,5,False,2.8
2020-05-12,1.0,0.893,66.0,Tuesday,5,False,0.8
2020-05-13,0.0,0.679,44.0,Wednesday,5,False,2.0
2020-05-14,1.0,0.75,73.0,Thursday,5,False,2.1
2020-05-15,1.0,0.786,70.0,Friday,5,False,2.8
2020-05-16,1.0,0.893,61.0,Saturday,5,False,3.8
2020-05-17,2.0,,78.0,Sunday,5,False,4.4
2020-05-18,3.0,0.929,95.0,Monday,5,False,5.5
2020-05-19,0.0,0.821,61.0,Tuesday,5,False,3.6
2020-05-20,1.0,0.893,80.0,Wednesday,5,False,2.9
2020-05-21,2.0,0.786,45.0,Thursday,5,True,2.5
2020-05-22,0.0,0.714,52.0,Friday,5,False,3.6
2020-05-23,1.0,0.786,82.0,Saturday,5,False,3.9
2020-05-24,0.0,0.607,75.0,Sunday,5,False,3.4
2020-05-25,3.0,0.75,94.0,Monday,5,False,3.9
2020-05-26,0.0,,51.0,Tuesday,5,False,3.2
2020-05-27,1.0,0.75,73.0,Wednesday,5,False,
2020-05-28,2.0,0.714,57.0,Thursday,5,False,0.5
2020-05-29,0.0,0.571,69.0,Friday,5,False,2.5
2020-05-30,4.0,0.607,82.0,Saturday,5,False,3.7
2020-05-31,0.0,0.714,50.0,Sunday,5,True,2.0
2020-06-01,3.0,0.786,72.0,Monday,6,True,3.9
2020-06-02,2.0,0.857,90.0,Tuesday,6,False,3.7
2020-06-03,,0.893,50.0,Wednesday,6,False,4.2
2020-06-04,2.0,0.857,65.0,Thursday,6,False,3.9
2020-06-05,3.0,,73.0,Friday,6,False,3.4
2020-06-06,1.0,0.714,49.0,Saturday,6,False,3.8
2020-06-07,1.0,0.571,52.0,Sunday,6,False,2.0
2020-06-08,1.0,0.679,52.0,Monday,6,False,2.1
2020-06-09,3.0,0.75,62.0,Tuesday,6,False,3.7
2020-06-10,3.0,0.893,57.0,Wednesday,6,False,3.8
2020-06-11,1.0,0.857,59.0,Thursday,6,False,2.6
2020-06-12,2.0,0.714,80.0,Friday,6,False,2.2
2020-06-13,2.0,0.643,41.0,Saturday,6,False,1.4
2020-06-14,1.0,0.643,43.0,Sunday,6,False,1.0
2020-06-15,3.0,0.714,81.0,Monday,6,False,1.1
2020-06-16,1.0,0.75,32.0,Tuesday,6,False,1.6
2020-06-17,1.0,0.75,58.0,Wednesday,6,False,3.1
2020-06-18,1.0,0.786,59.0,Thursday,6,False,2.0
2020-06-19,0.0,0.714,57.0,Friday,6,False,3.8
2020-06-20,1.0,0.714,66.0,Saturday,6,False,4.6
2020-06-21,2.0,0.786,51.0,Sunday,6,False,2.1
2020-06-22,3.0,0.857,76.0,Monday,6,False,1.9
2020-06-23,1.0,0.857,43.0,Tuesday,6,False,1.5
2020-06-24,1.0,0.821,61.0,Wednesday,6,False,2.2
2020-06-25,3.0,,89.0,Thursday,6,False,5.4
2020-06-26,0.0,0.857,64.0,Friday,6,False,3.4
2020-06-27,1.0,0.75,58.0,Saturday,6,False,3.4
2020-06-28,0.0,0.714,52.0,Sunday,6,False,3.2
2020-06-29,2.0,0.679,80.0,Monday,6,False,5.9
2020-06-30,0.0,0.607,51.0,Tuesday,6,False,1.2
2020-07-01,0.0,0.536,51.0,Wednesday,7,False,2.4
2020-07-02,0.0,0.429,50.0,Thursday,7,False,
2020-07-03,1.0,0.393,35.0,Friday,7,False,0.9
2020-07-04,2.0,0.429,55.0,Saturday,7,False,0.4
2020-07-05,3.0,0.536,65.0,Sunday,7,False,1.2
2020-07-06,2.0,0.571,76.0,Monday,7,False,2.9
2020-07-07,2.0,0.536,76.0,Tuesday,7,False,2.7
2020-07-08,3.0,0.643,72.0,Wednesday,7,False,4.2
2020-07-09,2.0,0.679,84.0,Thursday,7,False,5.7
2020-07-10,3.0,0.786,55.0,Friday,7,False,3.1
2020-07-11,1.0,0.821,29.0,Saturday,7,False,0.4
2020-07-12,1.0,0.75,55.0,Sunday,7,False,0.7
2020-07-13,1.0,0.607,39.0,Monday,7,False,0.9
2020-07-14,,0.607,80.0,Tuesday,7,False,
2020-07-15,1.0,0.607,56.0,Wednesday,7,False,2.4
2020-07-16,2.0,0.679,38.0,Thursday,7,False,2.8
2020-07-17,2.0,0.643,44.0,Friday,7,False,2.4
2020-07-18,0.0,0.5,64.0,Saturday,7,False,2.3
2020-07-19,0.0,0.571,35.0,Sunday,7,False,0.9
2020-07-20,0.0,0.536,31.0,Monday,7,False,2.1
2020-07-21,1.0,0.464,65.0,Tuesday,7,False,4.0
2020-07-22,2.0,0.5,85.0,Wednesday,7,False,3.2
2020-07-23,1.0,0.464,69.0,Thursday,7,False,2.4
2020-07-24,1.0,0.429,57.0,Friday,7,False,0.9
2020-07-25,2.0,0.607,73.0,Saturday,7,False,4.8
2020-07-26,1.0,0.571,75.0,Sunday,7,False,2.7
2020-07-27,2.0,0.571,65.0,Monday,7,False,1.1
2020-07-28,2.0,0.714,,Tuesday,7,False,4.1
2020-07-29,1.0,0.75,59.0,Wednesday,7,False,2.1
2020-07-30,2.0,0.786,50.0,Thursday,7,False,
2020-07-31,3.0,0.75,90.0,Friday,7,False,5.1
2020-08-01,4.0,0.786,78.0,Saturday,8,False,1.6
2020-08-02,3.0,0.821,49.0,Sunday,8,False,1.2
2020-08-03,1.0,0.857,75.0,Monday,8,False,1.6
2020-08-04,,0.893,63.0,Tuesday,8,False,2.6
2020-08-05,2.0,0.893,70.0,Wednesday,8,False,1.8
2020-08-06,,1.0,70.0,Thursday,8,False,3.1
2020-08-07,3.0,0.964,77.0,Friday,8,False,3.9
2020-08-08,2.0,0.893,59.0,Saturday,8,False,1.2
2020-08-09,2.0,0.786,75.0,Sunday,8,False,1.8
2020-08-10,1.0,0.75,40.0,Monday,8,False,2.7
2020-08-11,2.0,0.75,72.0,Tuesday,8,False,1.4
2020-08-12,2.0,0.821,75.0,Wednesday,8,False,3.0
2020-08-13,1.0,0.714,39.0,Thursday,8,False,2.5
2020-08-14,1.0,,68.0,Friday,8,False,3.3
2020-08-15,2.0,0.75,44.0,Saturday,8,False,2.1
2020-08-16,1.0,0.714,28.0,Sunday,8,False,1.7
2020-08-17,2.0,0.75,53.0,Monday,8,False,1.6
2020-08-18,0.0,0.643,46.0,Tuesday,8,False,2.0
2020-08-19,2.0,0.679,41.0,Wednesday,8,False,2.8
2020-08-20,1.0,0.786,52.0,Thursday,8,False,1.6
2020-08-21,2.0,0.786,70.0,Friday,8,False,5.2
2020-08-22,1.0,0.786,45.0,Saturday,8,False,4.5
2020-08-23,1.0,0.643,55.0,Sunday,8,False,3.3
2020-08-24,2.0,0.643,52.0,Monday,8,False,2.7
2020-08-25,1.0,0.607,41.0,Tuesday,8,False,3.8
2020-08-26,3.0,0.679,81.0,Wednesday,8,False,5.3
2020-08-27,0.0,0.536,64.0,Thursday,8,False,2.4
2020-08-28,1.0,0.5,53.0,Friday,8,False,2.5
2020-08-29,0.0,0.5,46.0,Saturday,8,False,3.1
2020-08-30,3.0,0.571,34.0,Sunday,8,False,0.8
2020-08-31,0.0,0.536,45.0,Monday,8,False,1.2
2020-09-01,1.0,0.536,58.0,Tuesday,9,False,2.4
2020-09-02,2.0,0.643,77.0,Wednesday,9,False,3.0
2020-09-03,1.0,0.679,74.0,Thursday,9,False,5.4
2020-09-04,0.0,0.571,72.0,Friday,9,False,2.6
2020-09-05,1.0,0.607,76.0,Saturday,9,False,6.8
2020-09-06,1.0,0.536,49.0,Sunday,9,False,2.6
2020-09-07,0.0,0.536,59.0,Monday,9,False,2.4
2020-09-08,1.0,0.5,70.0,Tuesday,9,False,4.0
2020-09-09,0.0,0.536,41.0,Wednesday,9,False,3.1
2020-09-10,1.0,0.464,64.0,Thursday,9,False,2.9
2020-09-11,2.0,0.464,66.0,Friday,9,False,3.4
2020-09-12,3.0,0.536,91.0,Saturday,9,False,
2020-09-13,1.0,0.5,62.0,Sunday,9,False,3.0
2020-09-14,1.0,0.536,86.0,Monday,9,False,4.5
2020-09-15,0.0,0.5,28.0,Tuesday,9,False,1.3
2020-09-16,1.0,0.571,93.0,Wednesday,9,False,3.4
2020-09-17,1.0,0.643,79.0,Thursday,9,False,4.2
2020-09-18,4.0,0.679,111.0,Friday,9,False,3.3
2020-09-19,3.0,0.821,71.0,Saturday,9,False,3.4
2020-09-20,2.0,0.821,72.0,Sunday,9,False,1.9
2020-09-21,1.0,0.75,61.0,Monday,9,False,3.7
2020-09-22,3.0,0.893,83.0,Tuesday,9,False,4.1
2020-09-23,0.0,0.786,68.0,Wednesday,9,False,3.7
2020-09-24,1.0,0.893,70.0,Thursday,9,False,3.1
2020-09-25,1.0,0.821,69.0,Friday,9,False,3.9
2020-09-26,4.0,0.857,103.0,Saturday,9,False,4.7
2020-09-27,0.0,0.857,41.0,Sunday,9,False,1.8
2020-09-28,0.0,0.857,64.0,Monday,9,False,2.0
2020-09-29,1.0,0.893,39.0,Tuesday,9,False,1.5
2020-09-30,0.0,0.75,44.0,Wednesday,9,False,1.9
2020-10-01,2.0,0.786,58.0,Thursday,10,False,0.9
2020-10-02,1.0,,69.0,Friday,10,False,4.1
2020-10-03,2.0,0.786,79.0,Saturday,10,False,5.2
2020-10-04,4.0,0.857,108.0,Sunday,10,False,5.6
2020-10-05,3.0,0.929,100.0,Monday,10,False,3.3
2020-10-06,3.0,0.929,69.0,Tuesday,10,False,4.6
2020-10-07,0.0,0.821,61.0,Wednesday,10,False,1.6
2020-10-08,0.0,0.679,43.0,Thursday,10,False,0.7
2020-10-09,2.0,0.679,69.0,Friday,10,False,3.4
2020-10-10,1.0,0.643,55.0,Saturday,10,False,2.3
2020-10-11,2.0,0.714,74.0,Sunday,10,False,3.6
2020-10-12,0.0,0.643,41.0,Monday,10,False,0.8
2020-10-13,1.0,0.714,74.0,Tuesday,10,False,2.1
2020-10-14,1.0,0.643,68.0,Wednesday,10,False,2.1
2020-10-15,0.0,0.607,50.0,Thursday,10,False,3.2
2020-10-16,1.0,0.571,77.0,Friday,10,False,4.1
2020-10-17,1.0,,,Saturday,10,False,2.1
2020-10-18,2.0,0.607,70.0,Sunday,10,False,2.1
2020-10-19,0.0,0.607,48.0,Monday,10,False,1.2
2020-10-20,0.0,0.679,69.0,Tuesday,10,False,4.5
2020-10-21,4.0,0.786,92.0,Wednesday,10,False,3.1
2020-10-22,1.0,0.821,55.0,Thursday,10,False,4.2
2020-10-23,5.0,0.929,128.0,Friday,10,False,3.8
2020-10-24,4.0,1.036,124.0,Saturday,10,False,5.5
2020-10-25,2.0,1.107,86.0,Sunday,10,False,0.9
2020-10-26,1.0,1.036,61.0,Monday,10,False,2.2
2020-10-27,,1.036,83.0,Tuesday,10,False,2.5
2020-10-28,3.0,1.036,90.0,Wednesday,10,False,3.4
2020-10-29,0.0,1.107,40.0,Thursday,10,False,1.9
2020-10-30,3.0,,88.0,Friday,10,False,4.4
2020-10-31,0.0,1.143,78.0,Saturday,10,False,4.0
2020-11-01,0.0,1.107,96.0,Sunday,11,False,2.8
2020-11-02,3.0,1.036,112.0,Monday,11,False,4.1
2020-11-03,2.0,1.107,95.0,Tuesday,11,False,3.9
2020-11-04,3.0,1.0,102.0,Wednesday,11,False,4.0
2020-11-05,1.0,0.929,74.0,Thursday,11,False,4.3
2020-11-06,2.0,0.857,99.0,Friday,11,False,5.1
2020-11-07,0.0,0.821,68.0,Saturday,11,False,3.8
2020-11-08,1.0,0.786,68.0,Sunday,11,False,3.0
2020-11-09,0.0,0.786,85.0,Monday,11,False,3.9
2020-11-10,3.0,0.893,97.0,Tuesday,11,False,6.9
2020-11-11,2.0,0.893,87.0,Wednesday,11,False,3.8
2020-11-12,4.0,1.036,117.0,Thursday,11,False,5.0
2020-11-13,1.0,0.893,77.0,Friday,11,False,2.1
2020-11-14,1.0,0.964,86.0,Saturday,11,False,4.1
2020-11-15,4.0,1.0,113.0,Sunday,11,False,5.0
2020-11-16,0.0,1.0,87.0,Monday,11,False,
2020-11-17,1.0,0.964,95.0,Tuesday,11,False,5.6
2020-11-18,2.0,0.964,102.0,Wednesday,11,False,2.5
2020-11-19,2.0,1.0,94.0,Thursday,11,False,2.3
2020-11-20,0.0,0.893,89.0,Friday,11,False,1.6
2020-11-21,0.0,0.75,69.0,Saturday,11,False,2.7
2020-11-22,4.0,0.786,116.0,Sunday,11,False,5.4
2020-11-23,2.0,0.75,107.0,Monday,11,False,2.5
2020-11-24,1.0,0.607,81.0,Tuesday,11,False,3.2
2020-11-25,3.0,0.607,94.0,Wednesday,11,False,4.8
2020-11-26,0.0,0.607,60.0,Thursday,11,False,3.8
2020-11-27,,0.643,97.0,Friday,11,False,5.8
2020-11-28,1.0,0.643,93.0,Saturday,11,False,5.3
2020-11-29,4.0,0.786,,Sunday,11,False,4.3
2020-11-30,3.0,0.893,112.0,Monday,11,False,6.0
2020-12-01,1.0,0.786,90.0,Tuesday,12,False,2.6
2020-12-02,1.0,0.821,75.0,Wednesday,12,False,5.7
2020-12-03,1.0,0.857,75.0,Thursday,12,False,3.1
2020-12-04,0.0,0.821,74.0,Friday,12,False,3.6
2020-12-05,2.0,0.714,91.0,Saturday,12,False,5.6
2020-12-06,5.0,0.893,125.0,Sunday,12,False,5.4
2020-12-07,0.0,0.857,80.0,Monday,12,False,2.0
2020-12-08,1.0,0.75,84.0,Tuesday,12,False,2.8
2020-12-09,0.0,0.714,87.0,Wednesday,12,False,1.4
2020-12-10,1.0,0.714,59.0,Thursday,12,False,1.0
2020-12-11,1.0,0.607,85.0,Friday,12,False,5.8
2020-12-12,2.0,0.571,100.0,Saturday,12,False,4.6
2020-12-13,1.0,0.607,84.0,Sunday,12,False,5.1
2020-12-14,2.0,0.786,85.0,Monday,12,False,3.8
2020-12-15,1.0,0.75,107.0,Tuesday,12,False,6.0
2020-12-16,0.0,0.679,93.0,Wednesday,12,False,3.5
2020-12-17,2.0,0.679,112.0,Thursday,12,False,3.4
2020-12-18,1.0,0.821,64.0,Friday,12,False,2.2
2020-12-19,1.0,0.75,101.0,Saturday,12,False,3.3
2020-12-20,,0.821,105.0,Sunday,12,False,5.2
2020-12-21,1.0,0.75,99.0,Monday,12,False,5.9
2020-12-22,2.0,0.821,95.0,Tuesday,12,False,3.8
2020-12-23,2.0,0.857,98.0,Wednesday,12,False,5.5
2020-12-24,0.0,0.821,70.0,Thursday,12,False,4.2
2020-12-25,2.0,0.857,100.0,Friday,12,True,4.9
2020-12-26,1.0,0.821,87.0,Saturday,12,True,3.0
2020-12-27,3.0,0.929,,Sunday,12,False,6.0
2020-12-28,2.0,1.0,114.0,Monday,12,False,5.3
2020-12-29,4.0,0.964,103.0,Tuesday,12,False,4.0
2020-12-30,0.0,0.857,51.0,Wednesday,12,False,0.4
2020-12-31,0.0,0.75,88.0,Thursday,12,False,4.3
2021-01-01,0.0,0.821,58.0,Friday,1,True,4.0
2021-01-02,0.0,0.75,77.0,Saturday,1,False,1.7
